ts,avg_count
2025-07-30 16:02:00+00:00,1.0555555555555556
2025-07-30 16:03:00+00:00,0.0
2025-07-30 16:04:00+00:00,0.0
2025-07-30 16:05:00+00:00,1.9523809523809523
2025-07-30 16:06:00+00:00,2.0
